gene_name,cont1,chlor1,nor1,cont2,chlor2,nor2,r_chlor1,r_chlor2,r_nor1,r_nor2
mtlD,0.0003615808153135924,0.000342277215677946,0.00034799849137951306,0.00029546574893678256,0.00030511543533970353,0.00034254645947327686,-0.07915287368909521,0.046364265978932395,-0.05523708173391609,0.21330877404103105
mtlR,5.603835514085196e-05,4.811125521577554e-05,4.044306791707854e-05,4.541701494883186e-05,2.9010975819184925e-05,3.316004259938677e-05,-0.22004017023709843,-0.6466340643209053,-0.4705221689730193,-0.4537870272541011
mtn,5.537123186536563e-05,6.082637266565908e-05,0.00010275360860327514,5.766429987885394e-05,6.735881741925696e-05,8.72463256741147e-05,0.13556035433276814,0.22418839113337108,0.8919805372573169,0.5974159554677619
mtr,0.0005094598080463962,0.000564619945139423,0.00045404397760394577,0.0005643957138585173,0.0005605454063454007,0.000499010349796597,0.1483117579632512,-0.009875790201775649,-0.16613629452922513,-0.1776372935440289
mug,0.00020213835247235887,0.00019519423544686078,0.00014931016353107485,0.00016329713240029436,0.00020641142565603986,0.00018415091618300224,-0.05043262837157346,0.33802337512366615,-0.4370307027097798,0.17338911842010507
mukB,6.048584364409418e-05,9.862807319233986e-05,9.452391455038124e-05,9.491645820767109e-05,0.00011837811972196148,0.00010881645047177404,0.7054008217432001,0.318672274080777,0.6440818497533884,0.1971665017032309
mukE,1.7567579587806764e-05,4.793942930429063e-05,2.7980959779839226e-05,3.827276540631899e-05,4.1015517537468345e-05,4.8613266335023314e-05,1.4482972999699364,0.09985168564012303,0.6715300149556402,0.3450319253582759
mukF,7.382830915382084e-05,7.989904884048438e-05,4.044306791707854e-05,9.899888651767844e-05,8.103065659841307e-05,7.40466970665918e-05,0.11400421096632055,-0.2889444677845827,-0.8682816768200275,-0.41897691471367443
murI,0.00021281232488014017,0.00021787525576286924,0.00016741549044744142,0.00017146198902030904,0.00019907531682820002,0.00014036678226536534,0.03392065197123343,0.21542556928280904,-0.34614868369482826,-0.28868722147275583
murJ,1.4676712060699324e-05,4.5705692454986766e-05,1.1991839905645382e-05,7.501462019638521e-05,6.335730351316248e-05,1.2233802124045602e-05,1.6388450524605878,-0.24366086570865247,-0.2914757775621586,-2.616298954863701
murP,0.0006717931384147372,0.0005933148723574034,0.0005088302265846393,0.0005455144829247333,0.0005698822721262877,0.0004893520849618241,-0.17921911355670261,0.0630464147524128,-0.40083268507632624,-0.1567446528604646
murQ,0.00061308629017194,0.0005539667386273584,0.0005612651344073633,0.00045110832825581313,0.0005485408646271172,0.0004848448947055968,-0.14629078716437185,0.28212518002793624,-0.12740770110361485,0.10404937180957456
murR,6.49333321473364e-05,7.010497188584436e-05,6.842402769691776e-05,7.501462019638521e-05,8.136411609058761e-05,6.953950681036448e-05,0.11055751940932981,0.117220863523286,0.07554378385306587,-0.10933896614381776
mutH,7.338356030349662e-05,9.622251043155109e-05,7.806452644459346e-05,9.338554759141834e-05,8.836676542625294e-05,9.658264834772844e-05,0.39091753901700227,-0.07969541803671698,0.08921021692590826,0.04856472874091639
mutL,0.00020836483637689797,0.0002134077820642615,0.00020550721720655028,0.0003036306055567973,0.00027443716205964586,0.00024628575328670754,0.03450095687914623,-0.14584136697691638,-0.019922768333789025,-0.3019840440862136
mutS,0.00012208355941399892,0.00010704754285510059,9.499418278197518e-05,8.777220866515822e-05,0.00010303898308193266,9.593876402541024e-05,-0.1896172496633451,0.2313541439990403,-0.36195785642860473,0.12834964228914128
mutT,0.0003217757932095746,0.00031615967713223927,0.0003773902558541341,0.00041079434869449046,0.0003327925731901903,0.0003525266664692088,-0.025402419269497923,-0.30379309686795486,0.23000137530274034,-0.22068394198436556
mutY,0.00010785159620362382,0.00010790667241252515,0.0001119238391193569,0.00013267892007523915,9.57028742540928e-05,0.00011557723585611503,0.0007365481349886258,-0.4713050155560025,0.053469826058252776,-0.1990819026763252
mzrA,9.695524937068038e-05,0.00010447015418282689,5.972406541242994e-05,0.00012451406345522444,0.00012738152601067404,7.887582948397823e-05,0.10769992498451061,0.03284736126962643,-0.6990066381799612,-0.6586535220312377
nac,0.0003102123231011448,0.00034966572987179726,0.00047990873034161225,0.0003674185479006623,0.00034679787186152095,0.0003943791474198911,0.1727204087549111,-0.08332941250445615,0.6295040601409687,0.10215881408933608
nadA,0.0002497264794570506,0.00024863209391866857,0.00022643415351248045,0.0002750536073867458,0.00022141710280389415,0.00025530013379916215,-0.0063362695510251026,-0.3129461606088168,-0.14125722473234242,-0.10751853051944929
nadB,0.00022259679958727306,0.00023059037321275278,0.00018340461032163527,0.0002663784472279802,0.00022808629264738493,0.0002224620333609345,0.05089943368204169,-0.2238976108872228,-0.27940294526158327,-0.25991821965254813
nadC,0.00011541232665913559,0.0001262920449414108,0.000126031886067175,0.00019442564826410046,0.00014138682468200467,0.00013714736065377438,0.12996644768369767,-0.4595708621333591,0.12699146192469107,-0.5034916907384059
nadD,2.2459816941373205e-05,5.240690300289836e-05,3.150797151679375e-05,4.694792556508462e-05,4.268281499834104e-05,5.215463010777336e-05,1.2224106860163055,-0.13740608526024867,0.4883707075307773,0.15173392335669006
nadE,0.00013031141314499703,0.00019725614638467975,0.0002304314334810289,0.00016942077486530537,0.00021074639905430888,0.00019413112317893418,0.5981068085712915,0.31489718762694213,0.8223740844051218,0.19642063708223825
nadK,5.537123186536563e-05,7.629070469930122e-05,7.26564417812632e-05,9.134433343641465e-05,9.470249577756917e-05,8.69243835129556e-05,0.4623706705998768,0.05208721303718952,0.391954095661093,-0.07155430368434754
nadR,0.00014721186945731746,0.000153440538956027,0.00010863196149819933,0.00015258075808652504,0.0001390526082367829,0.00011525529369495595,0.059785694631856755,-0.13394222995667762,-0.43844536556636104,-0.40474002040477064
nagA,0.00021970593206016565,0.0001886648508104341,0.00019280997495351398,0.0001821783633340784,0.00019407342444558194,0.00015871748545143375,-0.2197481562616275,0.09125094967594834,-0.18839413225443244,-0.1988905511221102
nagB,0.0004309616359641711,0.0004374687706405876,0.00041924412846599445,0.00043784043624828917,0.0004281619879521086,0.0003982424533538003,0.021620584804128266,-0.03224847958047814,-0.03976886796528688,-0.13675817599409762
nagC,0.0006475543260720671,0.0006938330305760773,0.000659316060694699,0.0007154455613287896,0.0006659186058725551,0.0007224382096410087,0.09958729145062863,-0.10349614576988676,0.025968993636726324,0.014032203127247624
nagD,0.0001300890387198349,0.00011649796798677078,0.00013073456838311436,9.644736882392384e-05,0.00010270552358975813,0.0001416545509100017,-0.15919461501657134,0.09069998727059292,0.007141258077540011,0.5545631658326649
nagE,0.0009422004394118641,0.0008904018733148174,0.0007474913541185621,0.0010190761668855868,0.0009466914982835173,0.0009139937955306701,-0.08157737686594428,-0.10629561292281674,-0.3339771124011148,-0.1570056071905029
nagK,0.0006277630022326392,0.0006159958926734118,0.000548567892154327,0.0006133848535786056,0.0005818868138445712,0.0005556721701605976,-0.0272992735425745,-0.07605398881740685,-0.1945498216406944,-0.14255855500315243
nagZ,0.0002085872108020601,0.00022870028818641877,0.0002562961862186954,0.00028321846400676054,0.0002727698645987732,0.00023694943061309376,0.13280747971436693,-0.05423105749895582,0.29716130697371124,-0.2573361286513776
nanA,0.00043185113366481947,0.00042475365319070404,0.0003940847780757188,0.0003510888346606328,0.00034746479084587004,0.0003544583194361634,-0.02390772119696611,-0.014969321626825464,-0.13202805189504138,0.013779875391349127
nanC,0.00022370867171308363,0.00020722204925080465,0.0001765857209635232,0.00017962684564032377,0.00020474412819516719,0.00021441347933195715,-0.11044366158759085,0.18881909752964632,-0.34125249246645584,0.25539262496304294
nanE,0.0007015913113864601,0.0008043170916608761,0.0007246833448862562,0.0006077715146523455,0.0007276086119248449,0.0006458159752851442,0.19713349615989423,0.25963355925625725,0.04671985646967309,0.08759406927714489
nanK,0.00039760547218985437,0.00042544095683664374,0.0005057734830792788,0.00038834099298945004,0.00042882890693645765,0.0005048053086974606,0.09762131434879871,0.1430781546211659,0.3471537880645428,0.3784030771407405
nanM,4.8032875835015966e-05,4.811125521577554e-05,4.8202493738378494e-05,3.061821232505519e-05,3.668054413919933e-05,2.7365083698523057e-05,0.002352251099349537,0.26062498871290507,0.005085597166776789,-0.16205378294173906
nanR,8.850502121452017e-05,9.261416629036793e-05,7.006996650749655e-05,0.00012145224222271891,9.503595526974372e-05,9.014380512454655e-05,0.06547357852670843,-0.3538437834590753,-0.33696310025668796,-0.4300888698338988
nanS,0.0001907972567890912,0.0001957097131813155,0.00013966966478339915,0.00017962684564032377,0.0001890715320629638,0.00018865810643922958,0.036674930526417744,0.07392917710169539,-0.45002171687398035,0.07077111231402892
nanT,0.0008154470170694608,0.0007605014842322235,0.000622635138630372,0.0008516966061752852,0.0007286089904013685,0.0007301648215088269,-0.10064007859280252,-0.225194804177874,-0.38920414407964865,-0.22211743789129196
napA,0.00037225478772137373,0.000377673353443838,0.0004180684578870096,0.00045570106010457136,0.00041248939181990523,0.00046746001800300566,0.020848594716739107,-0.1437307093480889,0.16744879610422575,0.036755249403606104
napB,0.0007347251007356146,0.000798475010670389,0.000667075486515999,0.0007174867754837933,0.0007139367727456887,0.0006403429585454395,0.12004269440913078,-0.007155927890262025,-0.13935453632028713,-0.16410744170971345
napC,0.00045520044830684115,0.0004659918719470831,0.000504362678384497,0.0003643567266681568,0.00045717296377129345,0.0003966327425480048,0.0338028124307847,0.32738846254689014,0.14795954518829663,0.12245215319487972
napD,0.00025928857973902137,0.00024622653115787983,0.00033436071266328886,0.00022708507474415935,0.00022208402178824322,0.00030037203636143543,-0.07457244262049907,-0.03212728798573401,0.3668466762437182,0.40351762152707643
napF,0.00038537487880593824,0.0003792197866472022,0.0003364769197054616,0.000419979812392007,0.00039414911975030553,0.00037248708046107266,-0.023228288562703966,-0.09157842944732911,-0.19575498260870255,-0.1731295947850577
napG,0.00024305524670218727,0.0002697666810313129,0.00022102606884915018,0.00020769354027162437,0.0002320878065534794,0.00023791525709657106,0.15042789442493662,0.1602143823792452,-0.13706773928210553,0.19599144640898195
napH,0.0003580228245109987,0.0003845463899032345,0.00033318504208430403,0.00037558340452067696,0.00041382322978860336,0.00040725683386625485,0.10310608429226605,0.13988131487010796,-0.1037279302591618,0.11680559005373736
narG,0.00047877213737402484,0.00043300129694197987,0.00035387684427443724,0.00037966583283068436,0.0003831449565085458,0.0003541363772750043,-0.14496784946210317,0.013160142334846006,-0.43609183269536983,-0.10042512616693128
narH,0.0002535068446848065,0.0002472574866267893,0.0005081248242372484,0.00024086327029043415,0.00022908667112390854,0.0002536904229933667,-0.03601049599395468,-0.07232088974697698,1.0031582476322025,0.07485464662361313
narI,0.0004285155172873878,0.0003768142238864135,0.0003230742751050344,0.0003490476205056292,0.00039048106533638564,0.0003895500150025047,-0.18549402330427575,0.1618287164120811,-0.40748156765282156,0.1583846938051366
narJ,0.00010874109390427225,9.931537683827951e-05,0.00010604548622443268,0.0001163492068352097,0.00010070476663671089,9.88362434758421e-05,-0.13080823613370327,-0.2083294040428986,-0.03621403187205347,-0.2353492922654843
narK,0.0004160625494783096,0.000373721357479685,0.0004427575400456912,0.0002857699817005151,0.0003784765236181022,0.00037345290694455,-0.15483742129947958,0.4053494360300751,0.08971644119824349,0.3860719495990461
narL,0.00041250455867571583,0.0003252664504409397,0.0002972095223673679,0.0002449456986004415,0.00027977251393443854,0.00028169939101420794,-0.3427880394866086,0.19179227562806903,-0.4729297235062635,0.20169448764025083
narP,0.0004787721373740249,0.0005491556131057809,0.0005306976993537574,0.0005225508236809419,0.000517529131854885,0.0005437603101977112,0.19787582507859489,-0.013931287016108367,0.14855109884940187,0.05739948933046398
narQ,0.0003624703130142409,0.00033471687557260984,0.00029603385178838306,0.00022861598536041207,0.00029944662397273636,0.0002456418689643894,-0.1149215507182462,0.3893725834803069,-0.292100681574624,0.10363020130600467
narU,0.0002810812734049083,0.00023282411006205666,0.00034564715022154335,0.00020054929072911147,0.00023775661792044657,0.0002417785630304802,-0.2717468756180174,0.24552863498204586,0.29831269137142297,0.2697294717847434
narV,0.0003393433727973813,0.000358085199534558,0.00034188500436879184,0.0003429239780406181,0.000343129817447601,0.0003419025751509587,0.07755705176182945,0.0008657149119724065,0.01076530690986306,-0.004303495445528353
narW,0.0003900447417343426,0.00037561144250601906,0.000340944467905604,0.0004102840451557395,0.0003934822007659565,0.00035478026159732254,-0.05439861045497667,-0.0603246761329608,-0.19410284771763683,-0.20969730607869258
narX,0.0004672086672655951,0.0004156468798820037,0.0003644578794853008,0.0003730318868269224,0.0003931487412737819,0.0003966327425480048,-0.16870865637526927,0.07577627782408934,-0.35831494668664654,0.08850482127154186
narY,0.0005450397160723339,0.0005524203054239942,0.0004676817563201699,0.0005225508236809419,0.0005838875707976184,0.0005543844015159612,0.019404989666322058,0.16011923923032192,-0.2208342082082962,0.08531530392592172
narZ,0.000448973964402302,0.0005101511311987057,0.00039431991219151575,0.000554189643083499,0.0005058580496287762,0.000458445637490551,0.18429291897303385,-0.13164714676056408,-0.18726522194232773,-0.27362908030888583
ndh,0.00032511140958700624,0.00044434180709998413,0.0005899514965345934,0.0003781349222144316,0.0005488743241192918,0.0006764004805952582,0.4507357001756685,0.537574758912556,0.8596621592815346,0.8389765908962903
ndk,0.00023749588607313452,0.00025894164860776336,0.00019445591376409277,0.00032098092587432855,0.00034479711490847367,0.00028813823423738986,0.12472450622812148,0.10326013423240944,-0.28845941269147996,-0.15572645819859227
nei,0.00018546027058520054,0.0001737159965112467,0.0001570695893523748,0.00010614313606019133,0.0001610609347203025,0.00015163475790593364,-0.09437955522379746,0.6015955314914447,-0.23970628114581222,0.5145894080007689
nemA,0.0004016082118427724,0.00032990575005103226,0.00032683642095778594,0.0004016088849969739,0.0003497990072910918,0.00033707344273357226,-0.28373484555448836,-0.19926499213345475,-0.29722001004518894,-0.2527282220475999
nemR,0.00018768401483682163,0.00018900850263340392,0.00018881269498496553,0.00018421957748908206,0.00018707077510991658,0.0002111940577203662,0.01014535602268854,0.02215780451838594,0.008649988634928947,0.19714285425999065
nepI,0.00012875479216886224,0.00015017584663781365,0.00012156433786703261,0.00016533834655529803,0.00014071990569765563,0.00015871748545143375,0.22202666782921346,-0.23259494338067535,-0.0829060678495023,-0.05896028997763522
nfi,0.0003440132357257857,0.0003438236488813102,0.0003094364963888102,0.00028679058877801694,0.00037580884768070584,0.000353170550791527,-0.0007952932254429971,0.39000135074805903,-0.15282070788899502,0.3003673667113448
nfo,0.0003431237380251372,0.0003113485516106617,0.0002809852683773771,0.00029240392770427706,0.0002894428392075002,0.0002900698872043444,-0.14019837020664835,-0.014684225515661342,-0.28823444387782443,-0.011562156414288458
nfrA,0.00021170045275432963,0.00020017718687992327,0.0001866964879427928,0.00020412141550036792,0.00023242126604565392,0.00018769227995575226,-0.08074678744844904,0.18731452689046238,-0.18132956634018632,-0.12105824004515035
nfrB,0.00012831004331853802,0.00014622385067366065,0.00011427518027732658,0.00013676134838524651,0.00013071612093241942,9.207545809150111e-05,0.18854454935833156,-0.0652234755458003,-0.1671220052149022,-0.570771977150305
nfsA,0.0001907972567890912,0.00017234138921936738,0.00017376411157395957,0.000146457115621514,0.0001270480665184995,0.00013167434391406978,-0.14677121056951326,-0.20510386838560185,-0.1349102835285951,-0.1535040172048611
nfsB,0.0004567570692829759,0.0004067119324847882,0.00036563355006428565,0.00032506335418433594,0.00034012868201803014,0.00034383422811791323,-0.1674197392657289,0.06535974539932159,-0.321028601475431,0.08099224596033147
nfuA,0.00012208355941399892,0.00012491743764953152,0.0001563641870049839,0.0001571734899352833,0.00013371725636199028,0.0001622588492241838,0.03310595123224749,-0.23317224344321696,0.3570411912081526,0.04593925933409337
nhaA,0.0004756588954217553,0.0004792224671314214,0.00040019826508644,0.0004235519371632634,0.0004301627449051558,0.00035381443511384517,0.010768188181119721,0.022343694873093563,-0.24921244565428224,-0.2595459787559779
nhaB,0.0005079031870702614,0.0004685692606193568,0.00047026823159393655,0.00037507310098192613,0.0004935200484183183,0.00038600865122975466,-0.11629121412972793,0.39593689158934936,-0.11106965087595624,0.04146138021957451
nhaR,0.0005165757896515837,0.0004685692606193568,0.0003745686464645705,0.0004761132016546082,0.00047551323584089315,0.00042786113218043704,-0.14071771757569274,-0.0018191336111065084,-0.4637498874586982,-0.15416200504650598
nhoA,0.00011919269188689148,8.28200893357279e-05,7.383211236024804e-05,0.00012706558114897903,9.270173882452194e-05,8.370496190136464e-05,-0.5252431179099594,-0.4549049885478094,-0.6909754417413462,-0.6021882425105485
nikA,0.0004596479368100834,0.0004558541431694733,0.0004159522508448369,0.00035210944173813465,0.00043249696135037755,0.00039534497390336843,-0.01195697687890018,0.2966660833829322,-0.14411134091018973,0.1670881702337261
nikB,0.000639548846766231,0.0007039707593536872,0.0005556219156282361,0.0007256516321038081,0.0007015987715352309,0.0006686738687274399,0.1384609533588551,-0.048630889530348984,-0.2029510466406513,-0.1179743722456899
nikC,0.0005314748761374452,0.0006493301195014849,0.000763480473992756,0.0006485957977524191,0.0008429855962172355,0.0006941072994590084,0.2889506367097021,0.37818830396890796,0.5225897662427764,0.09783902427662444
nikD,0.000759408661928609,0.0008180631645796692,0.0007402021965288561,0.0007731098612076435,0.0008699958150833732,0.0008273913541788735,0.10733578669673677,0.1703350212539029,-0.036957037845167046,0.09789644225000503
nikE,0.00042984976383836045,0.00044898110671007675,0.00046415474458321533,0.0005021386821309051,0.0004948538863870165,0.000570159567412757,0.06282222342663658,-0.02108325792167241,0.11077335206996117,0.1832798679417526
nikR,8.339040943579161e-05,8.264826342424299e-05,7.994559937096922e-05,8.930311928141097e-05,8.769984644190385e-05,9.561682186425116e-05,-0.012896965295349743,-0.026136251743262465,-0.06086284942074214,0.09855388549751508
ninE,7.494018127963139e-05,7.371331602702752e-05,7.477264882343592e-05,0.00010461222544393858,6.335730351316248e-05,8.04855402897737e-05,-0.023814207364461316,-0.7234686203777345,-0.0032288260727034593,-0.3782499383142812
nirB,0.00030020547396884974,0.0003101457702302673,0.0002809852683773771,0.00025362085875920717,0.00029744586701968914,0.00030487922661766277,0.04699616615419175,0.2299537291547827,-0.09545578924528265,0.2655644504351767
nirC,0.0004956725936863454,0.0005589496900604209,0.0006936456416010564,0.0004041604026907285,0.000558878108884528,0.0006612691990207807,0.1733309420992311,0.4676056844165059,0.48481133770161255,0.7103097227676632
nirD,0.00034023287049802977,0.0003448546043502197,0.0003101418987362011,0.0003612949054356512,0.00033812792506498286,0.0003264493514153221,0.01946570010045436,-0.09560774228289301,-0.13359408850367022,-0.1463177365505789
nlpA,0.00013431415279791502,0.00011477970887192166,0.00010534008387704178,0.00015615288285778146,0.00012271309312023048,0.00012684521149668336,-0.2267437105331749,-0.34767001583887497,-0.3505568174426756,-0.29989014670719727
nlpC,0.0001014027378739226,8.333556707018264e-05,0.00010204820625588423,6.123642465011037e-05,6.43576819896861e-05,7.40466970665918e-05,-0.28309234077239986,0.07172231245632615,0.009154218104536932,0.27404533186493485
nlpD,0.0003097675742508206,0.00026856389965091847,0.00030191220468330724,0.0002117759685816317,0.00024676002420915915,0.00024435410031975295,-0.2059207432837371,0.22056980507878923,-0.037057055654150683,0.20643442571025725
nlpE,0.0003835958834046414,0.00035138398898664635,0.0004020793380128157,0.00038119674344693714,0.0003661385224076442,0.00039534497390336843,-0.12653878240593106,-0.05814622298727454,0.06789296304516582,0.05257628911002028
nlpI,3.958264767885575e-05,3.5739789588861834e-05,4.044306791707854e-05,3.4700640635062546e-05,4.0682058045293806e-05,4.3784133917636894e-05,-0.1473369765074539,0.22943036710931117,0.031024323560499317,0.3354458765290782
nmpC,2.4683561192994318e-05,2.7663971749070936e-05,2.3278277463899858e-05,3.368003355756071e-05,2.0341029022646903e-05,1.5131281574477455e-05,0.1644577480823624,-0.7275009109988032,-0.0845662464456971,-1.1543593911517382
norR,0.0005323643738380936,0.000619604236814595,0.0005422192710278088,0.00056031328554851,0.0006132320061089779,0.0006184508915866211,0.2189329808066911,0.13019929620350323,0.026462360533069308,0.14242534118940667
norV,0.00015721871858961244,0.00013814803283386978,0.00015871552816295359,7.552492373513613e-05,0.00012738152601067404,0.0001113919877610468,-0.18655797731261836,0.7541313332035631,0.013670286953593748,0.5606207385368529
npr,0.0001747862981774192,0.0001697640005470937,0.00013238050719369313,0.00011941102806771524,0.00014972331198636818,0.00011879665746770599,-0.042061534356076964,0.32636278595450646,-0.4009013903535773,-0.007441836993930385
nrdD,0.00025306209583448225,0.00023454236917690575,0.00020480181485915938,0.0002515796446042035,0.00019107228901601105,0.00021731095878238898,-0.10964287018151551,-0.39689663682424275,-0.30526293388291786,-0.21125426791064045
nrdE,0.0003744785319729948,0.0003812816975850212,0.0002899203647776619,0.0003980367602257175,0.00036713890088416786,0.00034801947621298146,0.025974265448466927,-0.11657568938847769,-0.3692263388387575,-0.19373362948588266
nrdF,0.00014031826227729201,0.00011134319064222338,0.00013379131188847495,0.00010104010067268213,9.903746917583819e-05,0.00010044595428163758,-0.33368945578007286,-0.028881628482079782,-0.06871835285116774,-0.008508524688283376
nrdG,0.0004536438273307064,0.0004589470095762017,0.00046909256101495167,0.0005643957138585173,0.0004588402612321662,0.00045522621587896003,0.016767560094103608,-0.298715044735845,0.04831259407564926,-0.31012338889623015
nrdH,0.00023593926509699975,0.00027303137334952623,0.0002762825860614377,0.00032455305064558505,0.0003201211124875578,0.00028781629207623075,0.21065120475160604,-0.01983648887907287,0.2277291003623964,-0.17330605757195988
nrdI,0.0002463908630796189,0.00026358094821785603,0.0002238476782387138,0.0002939348383205298,0.000275104081043995,0.0002730069526629124,0.09729733777159703,-0.09551882151236991,-0.1384314029164453,-0.10655867035003504
nrdR,4.46972594575843e-05,6.37474131609026e-05,0.0001415507377097749,4.0313979561322666e-05,7.03599528488278e-05,7.694417651702365e-05,0.5121804217597264,0.8034743113268461,1.663060985405573,0.9325319363327235
nrfA,0.000290643373686879,0.0002381507133180889,0.00022502334881769866,0.00023831175259667956,0.00021974980534302145,0.00022246203336093452,-0.287375147340368,-0.11698821390484615,-0.36917531148460814,-0.09929096279232526
nrfB,0.0004549780738816791,0.00046255535371738483,0.00044816562470902154,0.00039395433191571016,0.0004311631233816794,0.0003724870804610727,0.02382900118283975,0.13020539333893782,-0.021765026010587468,-0.08083801163151258
nrfC,0.0005181324106277185,0.0005941740019148279,0.0005502138309649057,0.0005735811775560339,0.0006395753059907664,0.0006274652720990758,0.1975646504184908,0.15711655559396862,0.08667157475392379,0.12953793156604196
nrfD,0.0002677388078951816,0.0002214835999040524,0.00018552081736380798,0.0002505590375267016,0.00022641899518651223,0.0002295447609064346,-0.27362639208019945,-0.1461555792731971,-0.5292451869214441,-0.1263750713417268
nrfE,0.0007936543234035739,0.0009156602823030995,0.0007284454907390078,0.0008032177699939478,0.000985372799375764,0.0008306107757904645,0.20630166802886374,0.29487846035417253,-0.12368975743465442,0.048381401332207793
nrfF,0.0003144374371792249,0.0003417617379434913,0.0002786339272194074,0.0004031397956132266,0.00033812792506498286,0.0004165931565398687,0.12021789234219678,-0.2537110352643608,-0.17440206119897805,0.04735893545712028
nrfG,0.00029864885299271497,0.00023574515055730015,0.00023301790875479556,0.00024035296675168326,0.00021341407499170521,0.0002630267456669805,-0.34122208693677825,-0.17149928392865674,-0.3580093424161547,0.13005489506197823
nth,0.0003351182587193012,0.00032114262856530176,0.00034823362549531,0.00026637844722798013,0.0003127850036597179,0.0002929673666547763,-0.06145611153481422,0.23169398674225616,0.0553852235158231,0.13726261504525233
nudB,0.00012319543153980946,0.00025035035303351777,0.00028427714599853465,0.00016840016778780354,0.00025376267354482445,0.00042335394192420965,1.022999732333176,0.5915863000544936,1.2063493630247346,1.329970746462927
nudC,0.0003984949698905028,0.00042114530904952094,0.0003317742373895222,0.0003612949054356512,0.00038147765904767306,0.0003625068734651408,0.07975658312708722,0.07842165749215632,-0.2643596496355405,0.004831438526310394
nudE,0.0002374958860731345,0.00023677610602620963,0.00023842599341812582,0.00023065719951541577,0.00022375131924911592,0.0002350177776461392,-0.0043790226654108885,-0.04385413541824021,0.005639005140585959,0.027019567881269666
nudF,0.00015655159531412612,0.00013144682228595817,0.0001267372884145659,0.00012757588468772995,0.0001407199056976556,0.00011654306233959232,-0.25215894473943157,0.14147077484186213,-0.3047971560599927,-0.13049252104980352
nudG,0.00029731460644174233,0.0003120358552566014,0.000385855084022825,0.0003521094417381347,0.00032979143776061943,0.000441382702949119,0.06972147351541391,-0.09446997010965665,0.3760687732451597,0.3260061806427724
nudI,0.0003202191722334398,0.00031615967713223927,0.00021491258183842905,0.00028270816046800954,0.00028377402784053303,0.0002475735219313439,-0.01840630906744813,0.005429026433538586,-0.5753097414468056,-0.19145650155828348
nudJ,0.00026151232399064246,0.00028729292400277395,0.00020009913254322,0.00033577972849810524,0.00030278121889448176,0.0003148594336135947,0.1356435235623702,-0.14923941564756235,-0.3861640233256024,-0.09280724225392979
nudK,0.00010006849132294994,7.491609740742192e-05,7.124563708648139e-05,9.28752440526674e-05,7.636222370796952e-05,6.503231655413715e-05,-0.41764013012225915,-0.2824349813049882,-0.4901142079192868,-0.5141372809178235
nudL,4.291826405628741e-05,6.134185040011382e-05,2.704042331665135e-05,6.072612111135946e-05,6.402422249751155e-05,5.666182036400069e-05,0.5152799630788709,0.07630060820997668,-0.666473986498906,-0.09994026814156821
nuoA,0.0008992821753555768,0.0010593067443044864,0.0008636476073222645,0.0010910289658494666,0.001174110871946553,0.001083335372300354,0.23627463370503804,0.10587924493940466,-0.058331101346557834,-0.010209471693733348
nuoB,0.0004193981658557413,0.0004479501512411673,0.00044651968589844274,0.0005108138422896708,0.00046884404599740234,0.0004307586116308688,0.09501764317831136,-0.12368950896669427,0.09040322929920011,-0.24591798166545495
nuoC,0.0003838182578298035,0.00046530456830114344,0.0003614011359799402,0.00035976399481939844,0.0004301627449051558,0.0003454439389237087,0.2777520107138934,0.25783177382122485,-0.08682229966338424,-0.05859921000055595
nuoE,0.0007367264705620735,0.0008367921889315247,0.0006698970959055626,0.0006445133694424118,0.0008396510012954903,0.0006660983314381671,0.18374030520654194,0.38157951472822854,-0.13718958193236377,0.047524882601535146
nuoF,0.0009159602572427351,0.0011275216311639968,0.001031298231885503,0.0011150132321707598,0.001259476501943235,0.0010215224773578078,0.29979820396801454,0.17576337484897595,0.17110468563013614,-0.12633988194124504
nuoG,0.00047387990002045846,0.0005730394148021837,0.0006014730682086448,0.0006572709579111848,0.0006852592564186784,0.0006422746115123941,0.2741129046070954,0.060161671251192345,0.34397867092373274,-0.03329797047583102
nuoH,0.0006497780703236882,0.0008177195127566994,0.000947590486661782,0.0006572709579111848,0.0009030083048086526,0.000852502842749283,0.33165901267484554,0.4582510162571437,0.5443166604366305,0.37521640522167865
nuoI,0.0005196890316038533,0.0005309420664883801,0.00046627095162538805,0.0004924429148946376,0.0005198633483001068,0.0004777621671600967,0.030905840326763318,0.07817595133910593,-0.15648005672917809,-0.04366387900556155
nuoJ,0.0005735036424930841,0.000602077993843134,0.0006122892375353054,0.0006827861348487307,0.0006539140641542716,0.0006326163466776213,0.07014773812981134,-0.06233270965254805,0.09441067520122086,-0.11010292696641402
nuoK,0.00037670227622461596,0.0005068864388804923,0.00037903619466471286,0.0004995871644371505,0.0004865173990826529,0.00041208596628364134,0.4282378161222189,-0.038245010889040316,0.00891086902056809,-0.2777910781872547
nuoL,0.0007885397116248454,0.0009505409423345367,0.0007557210481714561,0.0008516966061752852,0.0010557327522245916,0.0008177330893441008,0.26956535656965724,0.3098331715713464,-0.06132960739879531,-0.05870958117399267
nuoM,0.0001541054766373429,0.00011048406108479883,8.605908638169039e-05,9.03237263589128e-05,0.00010537319952715444,9.33632267361375e-05,-0.480079878491415,0.22233106889086968,-0.840518704028372,0.0477494164610152
